GameName,DummyRegressor-MaterialPos,DummyRegressor-InfluencePos,DummyRegressor-SidesProximityPos,DummyRegressor-LineCompletionHeuristicNeg,DummyRegressor-NullHeuristicPos,DummyRegressor-LineCompletionHeuristicPos,DummyRegressor-CornerProximityNeg,DummyRegressor-MobilitySimpleNeg,DummyRegressor-CentreProximityNeg,DummyRegressor-InfluenceNeg,DummyRegressor-MaterialNeg,DummyRegressor-CornerProximityPos,DummyRegressor-MobilitySimplePos,DummyRegressor-CentreProximityPos,DummyRegressor-SidesProximityNeg,DummyRegressor-RegionProximityNeg,DummyRegressor-RegionProximityPos,DummyRegressor-ScorePos,DummyRegressor-ScoreNeg,DummyRegressor-PlayerRegionsProximityNeg,DummyRegressor-PlayerRegionsProximityPos,DummyRegressor-PlayerSiteMapCountPos,DummyRegressor-PlayerSiteMapCountNeg,DummyRegressor-OwnRegionsCountPos,DummyRegressor-OwnRegionsCountNeg,DummyRegressor-ComponentValuesPos,DummyRegressor-ComponentValuesNeg,Average
Bao_Ki_Arabu_Zanzibar_2_Ingrams,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Hus_Damara_Damara,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Gundru_Gundru,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Alea_Evangelii_Cyningstan,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Blue_Nile_Default,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Cercar_La_Liebre_Alfonso_X,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Dra_Monod,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Felli_Simplified,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
O-Pat-Kono_Culin,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
French_Military_Game_Default,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Go_with_the_Floe_Default,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Madelinette_Default,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Hat_Diviyan_Keliya_Sri_Lanka,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Havannah_Default,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Jungle_Default,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Ko-app-paw-na_Taos,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Lines_of_Action_Default,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Merimueng-rimueng-do_Merinueng-rimueng-do,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Pon_Chochotl_Murray,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Demala_Diviyan_Keliya_Sri_Lanka,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Squava_Default,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Coyote_Murray,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Cross_Default,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Gol_Ekuish_Central_India,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Grasshopper_Default,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Groups_Default,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Pong_Hau_Ki_Standard,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Tawlbwrdd_Cyningstan,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Spots_Default,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Snowpaque_Default,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Ploy_Default,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Dai_Hasami_Shogi_Wikipedia,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Fox_and_Geese_Thirteen_Geese_Murray,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Castello_Default,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Press_Ups_Default,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Kharbaga_Mauritania,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Camelot_Default,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Salta_Default,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Tic-Tac-Four_Default,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Ataxx_Default,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Yovodji_Beart,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Woli_Beart,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Kapana_Bona_Gourounsi,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Oure_Ngat_Senegal,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Wore_Beart,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Kanji_Guti_Kanji_Guti,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Vai_Lung_Thlan_Lushei_Kuki,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Unnee_Tugalluulax_Mancala_World,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Waurie_Waurie,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Atari_Go_Default,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Conspirateurs_Default,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Feed_the_Ducks_Default,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
HexDame_Default,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Manalath_Default,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Odd_Default,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Omega_Default,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
