RulesetName,MaterialPos,InfluencePos,SidesProximityPos,LineCompletionHeuristicNeg,NullHeuristicPos,LineCompletionHeuristicPos,CornerProximityNeg,MobilitySimpleNeg,CentreProximityNeg,InfluenceNeg,MaterialNeg,CornerProximityPos,MobilitySimplePos,CentreProximityPos,SidesProximityNeg,RegionProximityNeg,RegionProximityPos,ScorePos,ScoreNeg,PlayerRegionsProximityNeg,PlayerRegionsProximityPos,PlayerSiteMapCountPos,PlayerSiteMapCountNeg,OwnRegionsCountPos,OwnRegionsCountNeg,ComponentValuesPos,ComponentValuesNeg
Abalalae_Abalalae,45,62.8947368421053,55,51.5909090909091,53.9473684210526,46.875,47.9545454545455,26.1538461538462,44.0909090909091,24.6666666666667,51.8421052631579,51.7647058823529,66.75,50,47.5,55,54.3181818181818,49.3333333333333,57.5,49.5238095238095,49.7619047619048,56.5,53.6842105263158,57.6315789473684,37.9411764705882,53.9473684210526,53.9473684210526
Andada_Kunama,43.3333333333333,79.1304347826087,54.5,54.7368421052632,47.2222222222222,43.8888888888889,47.5,18.5,50.5,18.8888888888889,55.7894736842105,52.1739130434783,81.1111111111111,48.2692307692308,53.8888888888889,53.8888888888889,57.6470588235294,47.2222222222222,47.2222222222222,58.8888888888889,52.8,47.2222222222222,47.2222222222222,69.0909090909091,23.1578947368421,47.2222222222222,47.2222222222222
Tapata_Tapata,52.2727272727273,59.0909090909091,46,45,54.2105263157895,48.3333333333333,46.6666666666667,54.6666666666667,53.1578947368421,53.6842105263158,48.75,45.6521739130435,68.5,46.5,46.8181818181818,52.5,54.6666666666667,54.2105263157895,54.2105263157895,54.1176470588235,53.0434782608696,58.6666666666667,43.8095238095238,64.2857142857143,26.5,54.2105263157895,54.2105263157895
Dabuda_Afar,53.75,67.1428571428571,49.75,47.2916666666667,50,45,50.4761904761905,34.375,49.5454545454546,29.7619047619048,54.4736842105263,54.1304347826087,62.3913043478261,46.304347826087,50.952380952381,50.2777777777778,48.2352941176471,48.5294117647059,51.8421052631579,51,54.7222222222222,50,50,81.75,38.8095238095238,50,50
Tablut_Linnaeus,59.75,71.0526315789474,52.9166666666667,41.5217391304348,45.8823529411765,58.0434782608696,41.6666666666667,28.8636363636364,48.0555555555556,31.4285714285714,42.1052631578947,75.3333333333333,67.5,60,31.8421052631579,45.8823529411765,45.8823529411765,45.8823529411765,45.8823529411765,45.8823529411765,45.8823529411765,45.8823529411765,45.8823529411765,45.8823529411765,45.8823529411765,45.8823529411765,45.8823529411765
Bao_Ki_Arabu_Zanzibar_2_Ingrams,46.5909090909091,88.8235294117647,47.1428571428571,46.3157894736842,50.952380952381,49.5238095238095,42.8260869565217,30.4545454545455,50.5,24.3478260869565,48,46.6666666666667,92.0588235294118,52.1052631578947,49.5,50.952380952381,50.952380952381,46.9047619047619,52.9411764705882,53.6,50.6521739130435,50.952380952381,50.952380952381,48.695652173913,48.0555555555556,50.952380952381,50.952380952381
Hus_Damara_Damara,50.2173913043478,57.9411764705882,51.1904761904762,48,51.75,51.5909090909091,52.1153846153846,42.6190476190476,47.6315789473684,47.6315789473684,50.25,45.2941176470588,60,50.6818181818182,47.6315789473684,52.0588235294118,52.8571428571429,48,51.1764705882353,50.2380952380952,48.3333333333333,51.75,51.75,64.5238095238095,28.8888888888889,51.75,51.75
Gundru_Gundru,99.7368421052632,81,68.9473684210526,29.7727272727273,40.5263157894737,68,35.5,41.1764705882353,30,34.7368421052632,31.8421052631579,48.8095238095238,61.5217391304348,45,34.4736842105263,40.5263157894737,40.5263157894737,40.5263157894737,40.5263157894737,40.5263157894737,40.5263157894737,40.5263157894737,40.5263157894737,40.5263157894737,40.5263157894737,40.5263157894737,40.5263157894737
Alea_Evangelii_Cyningstan,62.5,63.9473684210526,53.9473684210526,34.1666666666667,55.952380952381,40.6818181818182,58,35.5555555555556,56.9444444444444,32.5,58.2352941176471,45,53.1578947368421,45,41.9047619047619,46.1764705882353,67.8571428571429,55.952380952381,55.952380952381,55.952380952381,55.952380952381,55.952380952381,55.952380952381,55.952380952381,55.952380952381,55.952380952381,55.952380952381
Blue_Nile_Default,55.2631578947368,49.5,47,47.6190476190476,49.5,52.2222222222222,50,56.6666666666667,51.0526315789474,49.5,46.5,48.5,49,46.5,50.4761904761905,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5
Cercar_La_Liebre_Alfonso_X,59.7727272727273,40.2380952380952,65,48.4090909090909,46.6666666666667,45.9375,45.7142857142857,53,60.25,56.3157894736842,37.5,58.3333333333333,43.4090909090909,49.75,45.2173913043478,46.6666666666667,46.6666666666667,46.6666666666667,46.6666666666667,46.6666666666667,46.6666666666667,46.6666666666667,46.6666666666667,46.6666666666667,46.6666666666667,46.6666666666667,46.6666666666667
Dra_Monod,71.6666666666667,34.7727272727273,63.125,26.5909090909091,31.3636363636364,69.6875,15.952380952381,61.3636363636364,44.25,76.75,9.76190476190476,88.8235294117647,50.4761904761905,88.3333333333333,38.5714285714286,31.3636363636364,31.3636363636364,31.3636363636364,31.3636363636364,31.3636363636364,31.3636363636364,31.3636363636364,31.3636363636364,31.3636363636364,31.3636363636364,31.3636363636364,31.3636363636364
Felli_Simplified,89.2857142857143,73.9473684210526,84.6875,37.3809523809524,51.3636363636364,54.2857142857143,37.75,40.4545454545455,41.8421052631579,38.6111111111111,28.2608695652174,45.25,63.3333333333333,43.4782608695652,28.2352941176471,51.3636363636364,51.3636363636364,51.3636363636364,51.3636363636364,51.3636363636364,51.3636363636364,51.3636363636364,51.3636363636364,51.3636363636364,51.3636363636364,51.3636363636364,51.3636363636364
O-Pat-Kono_Culin,46.2,50,50,50,47.5,50,50,50,50,50,45,50,49.7916666666667,50,50,51.9047619047619,55.4166666666667,47.5,47.5,48.421052631579,48.6363636363636,47.5,47.5,50,61.9444444444444,47.5,47.5
French_Military_Game_Default,51,58.9130434782609,41.1904761904762,36.6666666666667,50.8823529411765,56.1904761904762,46.4,42.5,35,38.1578947368421,46.7647058823529,63.75,56.5,57.6666666666667,70.5263157894737,38.695652173913,62.0833333333333,50.8823529411765,50.8823529411765,51.8421052631579,56.25,50.8823529411765,50.8823529411765,48.1578947368421,45.9375,50.8823529411765,50.8823529411765
Go_with_the_Floe_Default,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
Madelinette_Default,45.2380952380952,44.5454545454546,42.5,42.9411764705882,40.4545454545455,50,72.9411764705882,30,60,42.1052631578947,46.3636363636364,50,50,89.4736842105263,50.5882352941176,40.4545454545455,40.4545454545455,40.4545454545455,40.4545454545455,40.4545454545455,40.4545454545455,40.4545454545455,40.4545454545455,40.4545454545455,40.4545454545455,40.4545454545455,40.4545454545455
Hat_Diviyan_Keliya_Sri_Lanka,74.2105263157895,56.5909090909091,74.4117647058823,47.7777777777778,38.25,57,50,51.9047619047619,61.1764705882353,53.25,19.75,58.3333333333333,58.0952380952381,27.0454545454545,31.1363636363636,38.25,38.25,38.25,38.25,38.25,38.25,38.25,38.25,38.25,38.25,38.25,38.25
Havannah_Default,38.4210526315789,45,21.5789473684211,28,45,61.0526315789474,30,37.3684210526316,33.5,45,46.1904761904762,85.2380952380952,39.0476190476191,94.5454545454546,88.8235294117647,45,45,45,45,45,45,45,45,45,45,45,45
Jungle_Default,86.9047619047619,73.75,74.7826086956522,62.2916666666667,52,68.4782608695652,18.75,23.9473684210526,47.2916666666667,13.75,48.8636363636364,59.1304347826087,66.1363636363636,33.4210526315789,16.7391304347826,50.6521739130435,72.8571428571429,52,52,58.75,58.5,55.9090909090909,50.25,52.75,62.6470588235294,52,52
Ko-app-paw-na_Taos,43.6111111111111,48.3333333333333,57.6315789473684,54.7368421052632,42.6315789473684,41.1538461538462,57.6315789473684,55.25,43.5,53,43.8636363636364,53.2608695652174,44.2105263157895,50.2173913043478,57.2222222222222,52.5,65.5,42.6315789473684,42.6315789473684,45,43.8888888888889,42.6315789473684,42.6315789473684,42.6315789473684,42.6315789473684,42.6315789473684,42.6315789473684
Lines_of_Action_Default,10.2631578947368,45.6818181818182,11.5789473684211,56.3157894736842,57.8947368421053,52.6190476190476,36.0526315789474,40.2380952380952,23.2608695652174,45.7894736842105,74.1666666666667,61.1363636363636,61.8181818181818,97.6190476190476,80,57.8947368421053,57.8947368421053,57.8947368421053,57.8947368421053,57.8947368421053,57.8947368421053,57.8947368421053,57.8947368421053,57.8947368421053,57.8947368421053,57.8947368421053,57.8947368421053
Merimueng-rimueng-do_Merinueng-rimueng-do,76.6666666666667,48.25,65,43.6842105263158,59.5,50.952380952381,43.25,41.75,44.5,42.8947368421053,37.25,56.75,47.3809523809524,46.5,42.2222222222222,59.5,59.5,59.5,59.5,59.5,59.5,59.5,59.5,59.5,59.5,59.5,59.5
Pon_Chochotl_Murray,55.75,40,61.9047619047619,53.421052631579,46.1904761904762,45.7142857142857,50.2941176470588,52.8571428571429,59.75,55,37.8571428571429,56.5,45.5263157894737,47.8571428571429,41.25,46.1904761904762,46.1904761904762,46.1904761904762,46.1904761904762,46.1904761904762,46.1904761904762,46.1904761904762,46.1904761904762,46.1904761904762,46.1904761904762,46.1904761904762,46.1904761904762
Demala_Diviyan_Keliya_Sri_Lanka,74.7727272727273,52.3684210526316,58,41.5217391304348,53.5,61,44.7368421052632,45.2380952380952,42.1739130434783,45.6818181818182,19.4117647058824,65.4761904761905,50.8333333333333,46.1111111111111,42.9411764705882,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5
Squava_Default,52.7777777777778,47.1428571428571,54.7368421052632,43.5,47.1428571428571,80.952380952381,62.5,49.5,55.5,47.1428571428571,51.9047619047619,23.5,49.0476190476191,35.5555555555556,41.4285714285714,47.1428571428571,47.1428571428571,47.1428571428571,47.1428571428571,47.1428571428571,47.1428571428571,47.1428571428571,47.1428571428571,47.1428571428571,47.1428571428571,47.1428571428571,47.1428571428571
Coyote_Murray,53.1818181818182,36.5625,59.4444444444444,48.6363636363636,44,50.25,49.2105263157895,50.2631578947368,52.5,54.5454545454546,33.2608695652174,53.5714285714286,43.75,64.25,57.2222222222222,44,44,44,44,44,44,44,44,44,44,44,44
Cross_Default,50.5,55.2380952380952,53,38.6363636363636,55.2380952380952,68.421052631579,44,45.5555555555556,50.5882352941176,55.2380952380952,54.5,43.1818181818182,54.7619047619048,48.9473684210526,44.7619047619048,55.2380952380952,55.2380952380952,55.2380952380952,55.2380952380952,55.2380952380952,55.2380952380952,55.2380952380952,55.2380952380952,55.2380952380952,55.2380952380952,55.2380952380952,55.2380952380952
Gol_Ekuish_Central_India,86.3888888888889,75.2941176470588,69.5238095238095,32.6315789473684,49,61.3157894736842,33.8095238095238,43.2608695652174,38,38.5714285714286,27.3913043478261,57.75,64,53.3333333333333,32,49,49,49,49,49,49,49,49,49,49,49,49
Grasshopper_Default,52.8571428571429,37.0588235294118,35.4761904761905,31.5,48.6111111111111,56.1904761904762,50,48.6842105263158,36.3333333333333,50.2941176470588,53.6842105263158,32.7083333333333,37.9166666666667,32.8260869565217,37.8571428571429,66.0526315789474,67.9545454545455,48.6111111111111,48.6111111111111,53.4090909090909,57.8125,56.4583333333333,56.0869565217391,50,73.421052631579,48.6111111111111,48.6111111111111
Groups_Default,38.2608695652174,26.3157894736842,19.7222222222222,21.8421052631579,34.1666666666667,86.4285714285714,20.8333333333333,35.5555555555556,19,83.4782608695652,34.2105263157895,65.75,56.9047619047619,92.75,90.8695652173913,34.1666666666667,34.1666666666667,34.1666666666667,34.1666666666667,34.1666666666667,34.1666666666667,34.1666666666667,34.1666666666667,34.1666666666667,34.1666666666667,34.1666666666667,34.1666666666667
Pong_Hau_Ki_Standard,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
Tawlbwrdd_Cyningstan,57.5,80.4166666666667,47.3913043478261,41.1111111111111,46.1111111111111,49.7222222222222,38.4090909090909,28.9473684210526,44.75,24.4444444444444,33.0952380952381,64.5652173913043,72.8571428571429,70.8333333333333,38.8636363636364,55.5263157894737,47.5,46.1111111111111,46.1111111111111,46.1111111111111,46.1111111111111,46.1111111111111,46.1111111111111,46.1111111111111,46.1111111111111,46.1111111111111,46.1111111111111
Spots_Default,55.5,50,47,52,50,51.0526315789474,47.2222222222222,49.5,47.5,50,48.0952380952381,53,52,51,46.1904761904762,50,50,50,50,50,50,50,50,50,50,50,50
Snowpaque_Default,50.4761904761905,42.6315789473684,50,51.0526315789474,42.6315789473684,52.6315789473684,53.8095238095238,53,56.6666666666667,42.6315789473684,42.2727272727273,46.6666666666667,49.4736842105263,52.3809523809524,48.421052631579,42.6315789473684,42.6315789473684,42.6315789473684,42.6315789473684,42.6315789473684,42.6315789473684,42.6315789473684,42.6315789473684,42.6315789473684,42.6315789473684,42.6315789473684,42.6315789473684
Ploy_Default,81.25,76.4285714285714,73.1818181818182,49.1666666666667,39.5454545454545,59.5,13.8636363636364,31.6666666666667,30.25,24,26.0869565217391,89.2857142857143,71.875,71.9047619047619,22.25,39.5454545454545,39.5454545454545,39.5454545454545,39.5454545454545,39.5454545454545,39.5454545454545,39.5454545454545,39.5454545454545,39.5454545454545,39.5454545454545,39.5454545454545,39.5454545454545
Dai_Hasami_Shogi_Wikipedia,86.3888888888889,69.5238095238095,65.4347826086957,19.6666666666667,52.5,54.7727272727273,16.6666666666667,16.9444444444444,53.8888888888889,15,25.75,96,45,96.1904761904762,82.9545454545455,36.8181818181818,55.8333333333333,52.5,52.5,59.6875,41.5909090909091,52.5,52.5,9.52380952380952,70.5882352941177,52.5,52.5
Fox_and_Geese_Thirteen_Geese_Murray,51.25,50,50,49.0909090909091,50,56.1111111111111,48.8095238095238,49.2857142857143,48.2352941176471,49.25,48.5714285714286,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
Castello_Default,66.7391304347826,46.25,47.5,46.7857142857143,49.1304347826087,47.1428571428571,47.9411764705882,43.6842105263158,47.1428571428571,46.3636363636364,45,48.5,45.7894736842105,51.25,47.6086956521739,47.5,68.421052631579,49.1304347826087,49.1304347826087,49.1304347826087,49.1304347826087,49.1304347826087,49.1304347826087,49.1304347826087,49.1304347826087,49.1304347826087,49.1304347826087
Press_Ups_Default,68.0952380952381,57.5,66.1904761904762,27,57.5,69.7058823529412,24.1666666666667,43.1818181818182,42.5,57.5,27.7083333333333,71.5,52,41.8181818181818,30.8823529411765,28.4375,81.6666666666667,52.5,48.3333333333333,53.6842105263158,50,57.5,57.5,74.4736842105263,33.0555555555556,57.5,57.5
Kharbaga_Mauritania,94.4736842105263,80.7142857142857,92.8125,25.2173913043478,38.5,64.2857142857143,33.6363636363636,26.4285714285714,49.5238095238095,32.9411764705882,15.5263157894737,59.25,94.7368421052632,58.3333333333333,23.4782608695652,22.5,95,38.5,38.5,38.25,44,38.5,38.5,76.6,45.8823529411765,38.5,38.5
Camelot_Default,70,38.6842105263158,61.6666666666667,36.8421052631579,46.6666666666667,32.7083333333333,47.3913043478261,54.7619047619048,42.1428571428571,54.5,32.9411764705882,71.1904761904762,37.1052631578947,75,41.3461538461539,38.8888888888889,67.75,46.6666666666667,46.6666666666667,54.75,55.952380952381,46.6666666666667,46.6666666666667,49.0625,47.6315789473684,46.6666666666667,46.6666666666667
Salta_Default,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
Tic-Tac-Four_Default,46.8604651162791,38.9814814814814,34.8290598290598,30.0260416666667,38.9814814814814,72.3863636363635,28.5772357723576,42.9487179487179,37.2380952380952,38.9814814814814,44.1,55.126811594203,44.3010752688172,82.1195652173913,79.8903508771929,38.9814814814814,38.9814814814814,38.9814814814814,38.9814814814814,38.9814814814814,38.9814814814814,38.9814814814814,38.9814814814814,38.9814814814814,38.9814814814814,38.9814814814814,38.9814814814814
Ataxx_Default,88.8888888888889,39,86.9047619047619,32.2727272727273,40,49.7368421052632,28.5294117647059,26.3636363636364,33.6111111111111,74.3181818181818,16.5,90.75,41.0526315789474,79.5,25.7894736842105,40,40,90.2941176470588,18.2,40,40,40,40,40,40,40,40
Yovodji_Beart,47.3684210526316,69.6875,43.421052631579,47.7272727272727,50.5,52.2222222222222,47.3529411764706,46.1363636363636,45.7142857142857,42.8947368421053,50.2173913043478,48.8,67,51.5,46.5,51.8421052631579,50,54.2105263157895,47.6190476190476,52.3684210526316,45.952380952381,50.5,50.5,64.7368421052632,46.5217391304348,50.5,50.5
Woli_Beart,46.5909090909091,86.6666666666667,40.5555555555556,46.6666666666667,43.8235294117647,51.8421052631579,38.4210526315789,15,52.6470588235294,13.125,53.9130434782609,46.5217391304348,92,51.9444444444444,44.7826086956522,49.25,54.2105263157895,53.6111111111111,52.3684210526316,56,59.4736842105263,43.8235294117647,43.8235294117647,77.1428571428571,9.25,43.8235294117647,43.8235294117647
Kapana_Bona_Gourounsi,47.3684210526316,93.25,48.6666666666667,48.5,47.5,39.1666666666667,43.2352941176471,35,56.3636363636364,30,44.4117647058824,48.1818181818182,89.7222222222222,53.9130434782609,40,47.5,47.5,42.25,46.304347826087,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5
Oure_Ngat_Senegal,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
Wore_Beart,43.75,79,48.25,50,44.4444444444444,42.9411764705882,49.7619047619048,24.75,54.0476190476191,23.9130434782609,56.5625,48.8888888888889,82.8947368421053,48.8095238095238,55.8333333333333,52.5,53,45,53.1818181818182,52.1739130434783,49.25,44.4444444444444,44.4444444444444,59.0909090909091,35,44.4444444444444,44.4444444444444
Kanji_Guti_Kanji_Guti,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
Vai_Lung_Thlan_Lushei_Kuki,53.0555555555556,43.1578947368421,51.3888888888889,43.9473684210526,48.3333333333333,55.952380952381,51.4705882352941,38.8235294117647,51.3157894736842,33.8095238095238,49.1666666666667,44.5238095238095,40.4545454545455,51.5,55.9090909090909,57.5,53.125,55.2272727272727,50.3125,55.4,55.5882352941176,48.3333333333333,48.3333333333333,21.6666666666667,83.6842105263158,48.3333333333333,48.3333333333333
Unnee_Tugalluulax_Mancala_World,50.952380952381,77.6086956521739,59.5238095238095,54.7368421052632,43.3333333333333,50.9375,47.75,15,46.5384615384615,15.6818181818182,51.75,58.125,75.4761904761905,44.0476190476191,46.1904761904762,55.5882352941176,47.6315789473684,48.8095238095238,47.6190476190476,53.5714285714286,52.2727272727273,43.3333333333333,43.3333333333333,94.2857142857143,25,43.3333333333333,43.3333333333333
Waurie_Waurie,50,44.7619047619048,58.3333333333333,48,51.9047619047619,53.6363636363636,42.6315789473684,53.1578947368421,52.7777777777778,44,54.2307692307692,51.875,39.4117647058824,53.5294117647059,55.6521739130435,57.2727272727273,57.7777777777778,51.9047619047619,51.9047619047619,55.2,52.1052631578947,24,58,50.952380952381,32.5,51.9047619047619,51.9047619047619
Atari_Go_Default,54.7619047619048,56.6666666666667,51.5789473684211,32.2727272727273,56.6666666666667,18.1818181818182,62.8571428571429,15,52.2222222222222,56.6666666666667,52.1052631578947,80,18.6363636363636,83.5,77.1428571428571,56.6666666666667,56.6666666666667,56.6666666666667,56.6666666666667,56.6666666666667,56.6666666666667,56.6666666666667,56.6666666666667,56.6666666666667,56.6666666666667,56.6666666666667,56.6666666666667
Conspirateurs_Default,57.8125,45.2380952380952,50.2380952380952,50.25,57.3809523809524,48.8888888888889,47.8947368421053,50,51.9047619047619,46.7857142857143,69.2105263157895,42.9411764705882,44.3181818181818,45.4347826086956,43.695652173913,53.1818181818182,60.7142857142857,57.3809523809524,57.3809523809524,57.3809523809524,57.3809523809524,57.3809523809524,57.3809523809524,57.3809523809524,57.3809523809524,57.3809523809524,57.3809523809524
Feed_the_Ducks_Default,46.8421052631579,45.7142857142857,24.5652173913043,35.5555555555556,58.125,61.9047619047619,20.8333333333333,42,26.1904761904762,44.75,45.2631578947368,80.5882352941176,48.1818181818182,79.3478260869565,88.1818181818182,58.125,58.125,58.125,58.125,58.125,58.125,58.125,58.125,58.125,58.125,58.125,58.125
HexDame_Default,65.5,22.1052631578947,91.7647058823529,46.7391304347826,62.6190476190476,35.7894736842105,70.5555555555556,38.3333333333333,63,25.4545454545455,39.3478260869565,32.8947368421053,26,41.0526315789474,19.7368421052632,38.8095238095238,69.7916666666667,62.6190476190476,62.6190476190476,51.9444444444444,66.5,62.6190476190476,62.6190476190476,82.8947368421053,34.5238095238095,62.6190476190476,62.6190476190476
Manalath_Default,19.4444444444444,53,18.695652173913,83.8888888888889,47.2727272727273,37.7777777777778,95.4545454545455,52.1052631578947,95.7894736842105,42.5,73,16.5,49,6.81818181818182,65.7894736842105,47.2727272727273,47.2727272727273,47.2727272727273,47.2727272727273,47.2727272727273,47.2727272727273,47.2727272727273,47.2727272727273,47.2727272727273,47.2727272727273,47.2727272727273,47.2727272727273
Odd_Default,50.5555555555556,48.0952380952381,49.5652173913044,50.4761904761905,51.5789473684211,55,50.4545454545455,51.9047619047619,54.7058823529412,53.6363636363636,45.2380952380952,46.3157894736842,44.2105263157895,47.8947368421053,51,51.5789473684211,51.5789473684211,51.5789473684211,51.5789473684211,51.5789473684211,51.5789473684211,51.5789473684211,51.5789473684211,51.5789473684211,51.5789473684211,51.5789473684211,51.5789473684211
Omega_Default,56.1904761904762,50.8695652173913,86.5,63.421052631579,50.8695652173913,31.4285714285714,85.7142857142857,52.25,77.9411764705882,50.8695652173913,55.8333333333333,12.3529411764706,43.1818181818182,17.6190476190476,13.5,50.8695652173913,50.8695652173913,54.4736842105263,49.7619047619048,50.8695652173913,50.8695652173913,50.8695652173913,50.8695652173913,50.8695652173913,50.8695652173913,50.8695652173913,50.8695652173913
Pentalath_Default,55.2380952380952,43.6842105263158,54.7368421052632,15.7894736842105,43.6842105263158,97.6190476190476,8.42105263157895,44.5,9.54545454545455,43.6842105263158,41.8181818181818,88.8888888888889,46.1904761904762,78.5,68.421052631579,43.6842105263158,43.6842105263158,43.6842105263158,43.6842105263158,43.6842105263158,43.6842105263158,43.6842105263158,43.6842105263158,43.6842105263158,43.6842105263158,43.6842105263158,43.6842105263158
Quantum_Leap_Default,48.5,81.4285714285714,20,30.5882352941176,36.1904761904762,57,35.5,29.047619047619,26.8421052631579,38.5714285714286,39.5454545454545,67.8947368421053,80.5,70.5263157894737,84.2857142857143,36.1904761904762,36.1904761904762,36.1904761904762,36.1904761904762,36.1904761904762,36.1904761904762,36.1904761904762,36.1904761904762,36.1904761904762,36.1904761904762,36.1904761904762,36.1904761904762
Spline_Default,41.9047619047619,52.8571428571429,34.5,48.3333333333333,52.8571428571429,49.5,50,53.5,55.5,52.8571428571429,51,56.6666666666667,30.5263157894737,65.5,59.4736842105263,52.8571428571429,52.8571428571429,52.8571428571429,52.8571428571429,52.8571428571429,52.8571428571429,52.8571428571429,52.8571428571429,52.8571428571429,52.8571428571429,52.8571428571429,52.8571428571429
Susan_Default,57.8571428571429,44.2105263157895,40.7894736842105,55.2777777777778,43.5714285714286,60,37.5,42.5,42,55.8823529411765,41.5909090909091,58.421052631579,71.25,64.0476190476191,38.75,43.5714285714286,43.5714285714286,43.5714285714286,43.5714285714286,43.5714285714286,43.5714285714286,43.5714285714286,43.5714285714286,43.5714285714286,43.5714285714286,43.5714285714286,43.5714285714286
Yavalade_Default,52.7777777777778,49.0196078431372,35.309829059829,42.483660130719,49.0196078431372,40.224358974359,44.6031746031746,54.7043010752688,41.6666666666667,49.0196078431372,53.7037037037037,59.3637992831541,56.3316993464052,63.4259259259259,58.2777777777778,49.0196078431372,49.0196078431372,49.0196078431372,49.0196078431372,49.0196078431372,49.0196078431372,49.0196078431372,49.0196078431372,49.0196078431372,49.0196078431372,49.0196078431372,49.0196078431372
Yavalanchor_Default,92,40,91.5789473684211,32.6315789473684,35.9090909090909,70.4545454545455,17.5,78.8888888888889,26.6666666666667,42.3809523809524,18.5,86.8421052631579,30.5,72,19.4736842105263,35.9090909090909,35.9090909090909,35.9090909090909,35.9090909090909,35.9090909090909,35.9090909090909,35.9090909090909,35.9090909090909,35.9090909090909,35.9090909090909,35.9090909090909,35.9090909090909
Manzhouqi_Xu_Ke,80,58,74.3181818181818,45,49.2857142857143,53.421052631579,35.5555555555556,23.8636363636364,36.4705882352941,27.1875,28.5,73.1818181818182,62.6315789473684,65.2380952380952,31.9230769230769,37,74.7222222222222,49.2857142857143,49.2857142857143,47.9545454545455,68.75,49.2857142857143,49.2857142857143,37.0454545454545,50.6818181818182,49.2857142857143,49.2857142857143
Chess_Puzzle_Default,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
Shogi_Puzzle_Default,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
Maharajah_Chess_Default,51.6666666666667,71.9444444444444,43.9583333333333,41.9444444444444,41.1363636363636,46.5909090909091,39.7727272727273,46.5789473684211,49.75,51.1904761904762,36.8181818181818,73.3333333333333,75,51.0869565217391,50.75,41.1363636363636,41.1363636363636,41.1363636363636,41.1363636363636,41.1363636363636,41.1363636363636,39.0625,47.1875,41.1363636363636,41.1363636363636,41.1363636363636,41.1363636363636
Amazon_Chess_Default,89.5,75.2380952380952,84.2857142857143,29.7727272727273,36.9047619047619,55,8.75,21,28.3333333333333,21.4705882352941,15,93.8235294117647,78.25,76.25,36.7391304347826,30,86.6666666666667,36.9047619047619,36.9047619047619,46.1363636363636,48.2352941176471,52.3913043478261,41.1904761904762,38.6111111111111,67.3684210526316,36.9047619047619,36.9047619047619
Safe_Passage_Default,50,49.7222222222222,48.0555555555556,50,49.5,49.7826086956522,49.75,50,48.9473684210526,49.7619047619048,50,49.7619047619048,50,49.75,50,50,50,49.5,49.5,49.7727272727273,50,50,50,50,50,49.5,49.5
Horde_Chess_Default,83.9473684210526,57.3913043478261,83.3333333333333,35.5555555555556,54.7368421052632,60.6521739130435,22.2222222222222,31.3157894736842,25.952380952381,28.8235294117647,25,77.6190476190476,54.0625,80.952380952381,35.9090909090909,32.3809523809524,87.3684210526316,54.7368421052632,54.7368421052632,50.952380952381,54.6,43.421052631579,54,48.9130434782609,46.8181818181818,54.7368421052632,54.7368421052632
Loop_Chess_Default,93.0434782608696,54.5833333333333,75,47.7777777777778,44.4444444444444,60.625,12.5,11.5909090909091,43.0952380952381,12.25,8.5,89,68.421052631579,70,23.8235294117647,33.1578947368421,91.3888888888889,44.4444444444444,44.4444444444444,55.5263157894737,49.7826086956522,51.5,41.5909090909091,64.2105263157895,46.1363636363636,44.4444444444444,44.4444444444444
Los_Alamos_Chess_Default,88.0952380952381,83.9130434782609,82.75,32.8571428571429,44.7058823529412,52,11.0526315789474,26.3636363636364,35.625,22.0588235294118,14.7222222222222,79.4444444444444,81,76.5,37.6,22.25,79.7916666666667,44.7058823529412,44.7058823529412,49.75,45.75,44.7058823529412,44.7058823529412,44.2105263157895,48.25,44.7058823529412,44.7058823529412
Minishogi_Default,94.2105263157895,37.6086956521739,85.2380952380952,26.25,48.0555555555556,60.9090909090909,13.8095238095238,20.5555555555556,41.875,30.6818181818182,18.4090909090909,84.2857142857143,37.8125,74.5238095238095,28.9583333333333,29.7619047619048,72.4,48.0555555555556,48.0555555555556,67.3684210526316,54.1176470588235,48.0555555555556,48.0555555555556,66.8421052631579,44.2857142857143,48.0555555555556,48.0555555555556
